,country,points,price,province,region_1,taster_name,variety,descLen,compound,year
306,2,91,20.0,31,46,13,51,292,0.9382,2015.0
10,3,85,14.0,4,5,3,9,241,0.5719,2008.0
2062,3,90,45.0,4,29,4,47,248,0.3182,2011.0
9458,12,87,9.0,40,11,2,86,203,-0.2732,2015.0
1426,3,90,21.0,4,58,3,20,224,0.9383,2008.0
6276,2,88,10.0,6,33,2,20,181,0.7096,2015.0
2052,3,87,55.0,4,84,4,15,158,0.0,2012.0
4778,3,90,42.0,4,4,4,23,241,0.8074,2013.0
6673,3,92,36.0,4,644,11,43,390,0.8074,2015.0
6850,12,90,40.0,191,11,2,5,196,0.7506,2004.0
2473,2,86,25.0,6,9,2,8,195,0.5574,2006.0
1088,1,87,40.0,3,26,1,3,221,0.7783,2012.0
9390,1,91,15.0,1,560,1,16,213,0.5267,2011.0
332,12,93,80.0,42,11,2,40,442,0.9382,2013.0
7664,1,89,24.0,3,331,1,18,330,0.6369,2013.0
8268,1,90,65.0,3,3,1,18,284,0.6705,2012.0
4646,1,91,82.0,19,27,1,25,291,0.6486,2009.0
4569,11,90,16.0,29,275,9,18,277,0.743,2008.0
1894,1,88,22.0,3,129,1,18,226,0.6124,2015.0
160,3,93,65.0,4,4,4,4,252,0.9201,2012.0
459,2,90,25.0,6,158,2,20,127,0.2263,2012.0
6829,3,90,45.0,4,23,3,15,278,0.7089,2009.0
8090,2,91,25.0,6,158,2,20,318,0.6369,2014.0
8740,3,86,25.0,23,40,10,4,224,0.2144,2011.0
9421,1,91,20.0,1,159,1,42,252,0.0,2013.0
6383,2,92,25.0,41,306,2,5,206,0.2023,2014.0
1650,1,87,23.0,37,59,3,35,258,0.0387,2010.0
506,3,90,15.0,23,40,10,22,210,0.5739,2014.0
6431,3,88,44.0,4,156,4,15,158,0.5574,2013.0
2961,3,90,22.0,4,218,4,11,237,0.6369,2010.0
4358,1,88,45.0,19,27,1,25,275,0.4497,2009.0
6569,3,91,75.0,4,23,4,15,239,0.5574,2013.0
8643,1,88,20.0,3,3,1,3,271,0.0,2012.0
1993,2,91,32.0,2,316,2,23,222,0.9529,2016.0
6130,1,83,9.0,1,260,3,42,165,0.0,2007.0
4386,1,86,25.0,10,555,3,67,206,0.7269,2011.0
9377,4,85,22.0,78,11,7,5,196,0.4404,2014.0
3947,5,91,65.0,11,15,8,15,161,0.8553,2006.0
1048,3,88,45.0,4,118,12,4,273,0.6369,2013.0
5969,11,82,21.0,25,192,9,29,211,0.0,2005.0
8642,3,89,44.0,4,105,3,11,186,0.743,2006.0
1092,2,88,16.0,2,289,2,9,235,0.8934,2010.0
3649,2,84,20.0,21,508,7,2,231,0.802,2015.0
4027,11,90,19.0,44,66,9,41,299,0.714,2007.0
7996,1,91,50.0,55,199,1,25,295,0.3612,2011.0
6393,1,86,25.0,19,122,1,25,250,0.2263,2012.0
9897,1,89,15.0,50,371,1,241,225,0.4767,2015.0
9088,11,86,15.0,77,351,9,318,314,0.4767,2012.0
6679,8,92,33.0,70,11,13,53,208,0.8555,2013.0
2557,1,88,44.0,3,26,1,3,288,0.891,2011.0
2114,3,83,22.0,4,7,3,25,272,0.128,2004.0
2236,6,93,50.0,13,127,9,19,339,0.5106,2013.0
1794,3,87,30.0,4,16,4,81,239,0.5423,2014.0
4315,2,88,40.0,6,95,2,20,294,0.8462,2012.0
3452,3,92,47.0,4,4,4,5,349,0.7269,2013.0
1242,2,90,17.0,31,170,13,23,272,0.886,2011.0
1836,12,86,12.0,59,11,2,86,224,0.4404,2007.0
7961,2,85,12.0,48,86,2,2,197,0.8271,2016.0
835,3,90,60.0,4,28,4,15,259,0.4767,2013.0
1501,11,91,20.0,96,230,9,145,305,0.7788,2011.0
9608,3,89,65.0,4,7,12,10,227,0.0,2013.0
3324,2,93,106.0,41,200,2,4,336,0.8928,2014.0
3787,3,85,11.0,7,25,6,11,103,0.0,2011.0
7600,3,87,24.0,7,25,10,15,420,0.7783,2006.0
5225,2,90,18.0,41,312,2,5,218,0.8807,2012.0
4692,1,89,85.0,19,122,3,25,324,0.9382,2004.0
4854,2,86,25.0,41,576,2,5,184,0.3182,2014.0
6026,1,90,35.0,19,213,1,25,262,0.7411,2011.0
654,1,89,21.0,37,59,3,45,186,0.8074,2010.0
6159,1,89,50.0,55,93,1,23,226,0.7845,2011.0
7427,10,88,17.0,46,11,9,33,239,0.3182,2013.0
4839,2,89,25.0,41,365,2,4,163,0.0,2015.0
9670,12,86,25.0,173,11,2,189,169,0.2263,2010.0
6849,1,87,10.0,3,129,3,18,204,-0.2732,2005.0
4975,3,92,39.0,7,25,10,20,302,0.0258,2010.0
8045,3,84,21.0,4,284,3,10,217,0.4033,2006.0
3256,6,85,35.0,13,127,9,19,319,0.1779,2008.0
7317,1,88,175.0,3,129,1,18,325,0.0,2011.0
6288,2,85,22.0,41,136,2,4,209,0.8402,2010.0
6532,2,90,20.0,31,46,13,6,333,0.8832,2015.0
9139,17,89,22.0,207,11,17,18,348,0.0,2013.0
2452,11,86,15.0,77,426,9,18,254,0.0,2016.0
3306,3,91,100.0,4,4,4,4,318,0.34,2012.0
3536,2,88,20.0,48,79,2,2,218,0.8126,2014.0
3108,3,87,20.0,5,67,5,26,216,0.3971,2010.0
391,2,90,13.0,31,46,13,22,254,0.0,2015.0
4660,3,89,34.0,23,40,10,4,287,0.9595,2008.0
1877,11,91,55.0,25,98,9,55,271,-0.1027,2011.0
5599,4,87,18.0,8,11,7,9,197,0.7003,2015.0
8794,1,90,50.0,10,535,3,37,229,0.8271,2005.0
782,2,87,25.0,31,170,13,23,212,0.5423,2011.0
1174,3,88,31.0,7,25,10,26,297,0.0,2006.0
4590,2,91,25.0,2,465,2,30,269,0.8689,2011.0
2736,1,90,75.0,3,129,3,30,213,0.7269,2004.0
2365,3,84,10.0,4,48,3,5,147,0.8319,2008.0
3866,3,88,40.0,4,298,3,4,182,0.5859,2009.0
2024,3,91,60.0,7,172,6,20,254,0.5994,2013.0
2439,3,94,65.0,23,40,10,4,385,0.9455,2008.0
7099,9,84,15.0,97,11,8,22,215,0.8519,2001.0
3824,8,91,35.0,152,11,2,18,267,0.8696,2005.0
7749,3,91,38.0,23,40,10,4,208,0.8271,2014.0
9254,3,88,20.0,23,37,10,2,187,0.4939,2014.0
1018,1,88,16.0,10,85,1,16,188,0.875,2014.0
1436,8,92,40.0,32,11,2,144,251,0.0,2009.0
177,3,83,25.0,4,23,3,15,173,0.6808,2011.0
4146,12,93,70.0,173,11,2,228,228,0.9313,2007.0
5054,3,88,25.0,4,81,4,5,179,0.8225,2013.0
6208,3,86,15.0,7,25,10,20,247,-0.6768,2012.0
8036,1,84,8.0,45,450,3,18,364,0.8402,1997.0
9915,12,90,20.0,49,11,2,28,284,0.872,2013.0
7235,2,91,26.0,74,232,8,10,265,0.7543,2011.0
9709,3,88,25.0,7,10,10,71,234,0.0,2010.0
4701,9,90,20.0,93,11,8,4,262,0.6116,2008.0
3827,2,89,43.0,6,91,2,20,201,0.6597,2014.0
9507,3,90,52.0,23,40,10,4,341,0.2263,2006.0
1980,3,87,45.0,4,29,3,15,234,0.8225,2009.0
399,2,91,37.0,6,158,2,20,238,0.8934,2008.0
3817,8,86,25.0,108,11,2,53,176,0.875,2007.0
2692,2,84,13.0,6,33,2,20,160,-0.4939,2014.0
4650,3,92,32.0,4,297,12,4,309,-0.2023,2013.0
3830,6,90,30.0,13,522,9,18,276,0.3612,2012.0
9629,1,87,25.0,45,72,3,35,240,0.9411,2009.0
9446,11,84,10.0,164,432,9,166,248,0.0,2013.0
7803,3,84,8.0,4,58,11,26,135,0.5754,2013.0
1214,2,91,32.0,41,104,2,5,220,0.8126,2014.0
6605,7,89,17.0,51,11,5,22,264,0.9231,2014.0
9085,4,88,13.0,8,11,14,11,202,0.8126,2007.0
6789,3,87,26.0,4,108,11,47,282,0.9154,2012.0
8367,3,85,25.0,4,218,4,5,108,0.0,2011.0
9047,2,95,168.0,41,68,2,4,248,0.8553,2012.0
8064,1,89,15.0,19,580,1,94,299,0.6174,2015.0
3870,1,85,20.0,3,3,1,18,174,0.0516,2010.0
2947,3,91,18.0,4,243,11,47,313,-0.0031,2012.0
1222,3,83,24.0,4,23,3,9,100,-0.5994,2009.0
386,1,87,17.0,3,129,1,18,246,0.7248,2013.0
7293,2,97,125.0,74,342,2,10,454,0.9186,1999.0
7100,3,88,24.0,5,67,5,18,231,-0.4404,2012.0
6267,1,91,40.0,3,26,3,24,290,0.5106,2008.0
8320,3,88,28.0,4,23,4,26,200,0.2023,2014.0
4505,2,89,25.0,41,306,2,5,188,0.0387,2010.0
1451,3,93,19.0,23,40,10,51,238,0.9306,2012.0
4287,3,88,15.0,4,300,11,5,272,0.8689,2013.0
5821,2,85,25.0,31,46,2,64,162,0.8248,2009.0
7887,3,84,18.0,4,4,3,5,85,0.0,2012.0
4457,2,90,18.0,6,112,2,20,159,0.743,2015.0
4296,3,90,25.0,5,67,5,4,207,0.8201,2012.0
336,2,94,25.0,6,8,2,8,239,0.9169,2006.0
5263,2,94,103.0,41,310,2,5,282,0.7178,2014.0
8767,1,89,25.0,3,26,2,3,366,0.6705,1997.0
1407,3,88,12.0,4,58,11,18,311,0.7717,2014.0
8697,3,88,49.0,4,286,4,4,190,0.7346,2012.0
8431,11,86,17.0,29,275,9,18,267,0.7479,2011.0
6709,1,91,130.0,45,627,3,44,255,0.7906,2004.0
3201,3,91,85.0,4,480,4,20,303,0.7351,2014.0
6133,3,86,48.0,4,23,3,15,281,0.5859,2006.0
7059,12,90,25.0,147,11,2,28,341,0.5994,2015.0
4522,3,87,24.0,4,5,3,47,219,0.7713,2011.0
2922,12,88,25.0,28,11,2,86,193,0.7579,2014.0
2766,3,88,12.0,4,58,11,42,233,0.85,2013.0
8759,3,88,26.0,5,67,5,4,243,0.8402,2007.0
9788,3,89,45.0,4,32,3,5,228,0.4927,2010.0
5427,3,92,22.0,23,119,10,51,342,0.8689,2011.0
8022,12,83,16.0,147,11,2,28,143,-0.25,2008.0
7583,3,89,20.0,7,88,10,100,191,0.8176,2008.0
3288,3,87,38.0,47,76,3,18,267,0.3612,2008.0
9075,1,86,40.0,10,18,1,18,262,0.2382,2009.0
8840,11,91,24.0,25,56,9,55,295,0.4404,2012.0
1287,3,89,55.0,4,7,12,10,304,0.743,2012.0
8674,3,89,18.0,4,36,3,11,237,0.8834,2007.0
1574,3,92,65.0,4,23,3,11,489,0.9712,2009.0
4037,3,85,45.0,23,416,10,15,249,0.0,2010.0
766,10,87,14.0,20,11,9,33,216,0.4404,2013.0
5469,3,92,55.0,4,81,3,5,389,0.9042,2010.0
959,11,89,18.0,96,230,9,104,213,0.5106,2011.0
3816,2,84,10.0,6,33,2,20,180,0.3612,2010.0
71,3,87,35.0,4,47,4,4,180,-0.0772,2012.0
2438,1,86,12.0,10,423,3,101,219,0.7269,2007.0
3949,3,91,22.0,4,23,4,9,248,0.7269,2016.0
7933,1,87,12.0,37,625,3,274,375,-0.2263,2011.0
5430,1,90,30.0,37,59,1,263,296,0.4939,2013.0
169,1,90,35.0,55,93,3,23,260,0.7184,2006.0
7733,4,85,14.0,92,11,7,13,272,0.5574,2014.0
8122,3,85,18.0,4,4,3,26,129,-0.4404,2005.0
6251,3,88,12.0,7,25,10,22,209,0.8779,2011.0
5047,3,91,60.0,4,23,4,11,315,0.765,2012.0
2238,3,86,36.0,4,23,3,18,232,0.8658,2006.0
1342,1,88,17.0,10,85,1,23,212,0.4404,2014.0
1895,3,94,99.0,7,208,6,15,530,0.9578,2012.0
7849,1,91,25.0,19,122,3,25,219,0.8519,2007.0
7657,6,87,20.0,13,60,9,19,210,0.7906,2013.0
97,13,89,41.0,38,61,10,5,258,0.4767,2014.0
2047,2,97,286.0,41,389,2,4,315,0.34,2014.0
7529,3,88,30.0,4,132,12,12,315,0.3182,2013.0
1183,7,90,25.0,51,11,8,22,279,0.836,2009.0
2416,3,84,34.0,4,180,3,7,164,0.6705,2006.0
3772,3,86,42.0,4,23,3,20,138,0.0516,2009.0
1539,10,85,16.0,24,11,9,33,284,0.3071,2005.0
7060,22,87,26.0,224,11,14,272,217,0.3182,2012.0
5016,3,92,60.0,4,71,12,10,302,0.6597,2013.0
5673,3,85,29.0,4,58,11,4,249,0.6486,2012.0
9387,1,88,55.0,19,122,3,25,285,0.4019,2005.0
8276,3,92,30.0,4,298,3,11,283,0.9531,2006.0
8145,1,90,45.0,3,94,3,18,312,0.4404,2009.0
8708,1,91,30.0,37,291,3,125,337,0.9153,2007.0
1583,3,91,16.0,7,25,10,26,284,0.7003,2009.0
1093,3,85,30.0,4,65,3,4,177,0.8452,2009.0
3038,8,95,51.0,32,11,13,156,479,0.9382,2012.0
9511,6,90,36.0,13,163,9,30,282,0.4497,2013.0
8077,2,87,20.0,48,400,2,122,196,0.34,2016.0
316,3,92,75.0,4,23,3,15,271,0.5346,2005.0
1693,1,90,25.0,19,137,3,7,289,0.7856,2007.0
132,2,95,65.0,33,52,2,48,352,0.743,2012.0
1770,3,85,18.0,4,5,3,47,229,0.4404,2008.0
2666,3,93,45.0,7,25,10,43,262,0.875,2009.0
1494,8,91,30.0,108,11,13,53,272,0.7391,2013.0
3979,3,92,25.0,4,69,12,15,347,0.7783,2013.0
4203,3,87,40.0,7,45,6,15,129,0.0,2013.0
1667,3,92,42.0,7,25,6,11,279,0.6858,2004.0
299,3,89,60.0,4,105,12,15,332,0.802,2014.0
2185,3,85,14.0,4,7,3,9,144,0.0,2012.0
3675,3,86,12.0,4,5,3,9,223,0.0,2007.0
3228,1,90,40.0,19,27,1,25,205,0.4019,2012.0
4712,11,83,13.0,25,56,9,55,225,0.8604,2007.0
5756,2,88,25.0,6,189,2,20,248,0.6486,2006.0
4973,11,88,19.0,25,56,9,36,278,0.4914,2006.0
1059,1,87,19.0,37,59,3,45,191,0.7003,2008.0
2053,3,91,23.0,4,180,11,9,238,0.4404,2016.0
7653,10,87,13.0,35,11,9,15,269,0.3182,2007.0
3541,12,90,14.0,49,11,2,28,243,0.5423,2014.0
869,2,87,18.0,31,46,2,22,138,0.8591,2012.0
3392,1,88,25.0,50,371,1,3,181,0.7269,2015.0
9886,2,86,20.0,31,46,13,51,233,-0.3182,2016.0
2231,1,90,36.0,10,57,1,18,259,0.4877,2010.0
8853,3,83,17.0,4,69,3,5,153,0.7964,2008.0
703,3,93,60.0,4,118,12,4,381,0.0516,2013.0
6513,3,88,40.0,7,172,6,20,246,0.0,2013.0
1128,2,87,15.0,48,79,2,2,205,0.901,2015.0
7178,17,92,32.0,80,11,17,18,241,0.0,2010.0
4000,3,90,48.0,4,4,4,23,198,0.0,2011.0
9566,3,91,45.0,4,29,3,5,358,0.0763,2009.0
7693,3,90,18.0,4,48,12,2,291,0.9442,2013.0
8880,3,91,36.0,4,108,11,17,296,0.968,2013.0
3295,10,85,8.0,24,11,9,19,181,0.5927,2014.0
4510,3,93,75.0,4,81,3,4,279,0.9382,2008.0
9748,3,90,22.0,4,108,4,161,314,0.7906,2007.0
4307,1,88,18.0,1,305,2,42,175,0.6369,2002.0
9795,7,94,49.0,53,11,5,22,324,0.7351,2015.0
9498,3,92,52.0,4,22,11,4,297,0.9473,2013.0
6620,1,92,60.0,45,347,3,44,287,0.802,2005.0
7552,3,85,28.0,7,208,10,15,287,0.0,2006.0
8803,2,88,25.0,41,346,2,4,186,0.5719,2011.0
9024,8,94,25.0,108,11,2,53,232,0.4019,2010.0
4769,2,84,22.0,74,545,8,10,90,-0.128,2005.0
2722,1,84,25.0,10,14,3,16,205,0.8555,2011.0
3758,3,87,21.0,4,7,3,18,189,0.4939,2011.0
1646,6,88,12.0,13,127,9,19,268,0.8442,2010.0
940,2,89,20.0,52,207,2,20,269,0.7579,2014.0
6142,3,91,45.0,4,7,12,11,303,0.91,2009.0
3499,1,88,25.0,10,497,3,37,180,0.4404,2008.0
3941,3,89,22.0,4,7,12,10,324,0.0,2013.0
8833,3,88,15.0,7,25,6,11,174,0.4404,2013.0
2451,2,91,52.0,41,68,2,4,233,0.0,2010.0
4809,2,95,25.0,41,573,2,5,305,0.8176,2013.0
9190,3,92,44.0,4,149,12,4,218,0.6369,2013.0
1078,3,84,13.0,4,23,3,18,136,-0.128,2011.0
6299,2,88,19.0,2,632,2,215,257,0.8953,2014.0
1135,3,83,32.0,4,23,4,18,222,0.4404,2012.0
6505,2,88,13.0,6,254,2,2,270,0.8442,2016.0
46,3,82,20.0,4,7,3,11,135,-0.25,2006.0
6051,3,84,18.0,7,10,6,15,186,0.3612,2015.0
7983,1,90,32.0,19,359,1,18,274,0.0258,2011.0
9367,11,85,9.0,79,380,9,29,205,0.6428,2011.0
4875,2,92,25.0,52,90,2,19,255,0.7579,2014.0
2901,2,90,25.0,52,407,2,20,267,0.0,2011.0
796,3,87,15.0,5,67,5,6,218,0.6041,2016.0
7549,6,89,20.0,13,127,9,15,243,0.5106,2013.0
709,3,86,32.0,47,223,18,30,207,0.6486,2013.0
2991,3,90,21.0,4,138,11,18,228,-0.1351,2013.0
7408,2,91,25.0,48,79,2,2,169,0.9411,2009.0
2567,2,88,25.0,41,136,2,5,245,0.891,2015.0
8186,3,93,35.0,4,4,4,9,225,0.6486,2015.0
6217,1,91,80.0,3,26,3,24,268,0.7876,2008.0
936,2,91,25.0,48,191,2,2,192,0.6369,2013.0
351,2,89,16.0,48,79,2,2,195,0.5574,2015.0
954,2,92,24.0,52,90,2,117,417,0.9022,2012.0
5829,2,92,25.0,6,334,2,20,199,0.7906,2012.0
9552,3,89,39.0,5,67,5,22,291,0.5267,2015.0
8617,3,88,25.0,4,4,4,17,282,0.8412,2013.0
8879,3,87,18.0,4,132,3,107,165,0.9331,2010.0
4801,11,85,10.0,79,380,9,55,200,-0.1531,2013.0
6695,2,91,31.0,48,410,2,18,231,0.7883,2009.0
1015,2,86,15.0,41,136,2,5,171,0.8591,2016.0
5177,2,87,25.0,33,52,2,48,175,0.836,2011.0
3135,1,93,48.0,3,129,3,18,288,0.7096,2004.0
7415,3,88,25.0,4,173,12,81,344,0.6486,2012.0
7618,1,93,44.0,3,129,1,3,412,0.8591,2013.0
744,3,83,10.0,4,58,3,26,131,0.6908,2012.0
686,3,85,30.0,4,32,3,4,187,0.0,2006.0
5059,12,85,17.0,40,11,2,75,217,0.9062,2011.0
677,2,92,124.0,6,189,2,20,379,0.8951,2009.0
4335,2,85,13.0,41,553,2,4,214,0.6597,2015.0
6869,1,87,55.0,19,137,1,7,226,0.0,2014.0
8632,10,90,25.0,46,11,9,11,308,0.6705,2007.0
7474,2,89,43.0,74,142,8,10,227,0.6448,2010.0
1719,12,88,25.0,49,11,2,86,108,0.0,2009.0
1498,7,90,16.0,51,11,5,22,233,0.5719,2015.0
5331,3,87,17.0,4,7,12,15,230,-0.4703,2014.0
5550,3,91,160.0,7,10,6,15,282,0.6778,2011.0
7414,9,87,21.0,97,11,8,4,262,0.0516,2014.0
341,11,94,100.0,79,146,9,18,325,0.6994,2005.0
312,2,88,23.0,41,140,2,4,314,0.5423,2013.0
2856,3,88,45.0,4,23,3,15,272,0.098,2009.0
9549,2,87,10.0,6,34,2,20,172,0.8074,2015.0
5332,1,91,85.0,19,122,3,25,334,0.9468,2004.0
8328,6,87,10.0,13,127,9,15,234,0.4404,2014.0
3394,2,84,14.0,21,495,7,4,224,0.872,2015.0
3763,1,92,60.0,3,129,1,18,347,0.4019,2011.0
5133,3,86,45.0,4,4,3,4,246,0.3883,2007.0
1449,4,86,34.0,78,11,3,143,232,0.743,2000.0
2680,6,90,20.0,13,127,9,19,270,0.8047,2013.0
7198,2,89,32.0,2,2,2,9,204,0.6369,2015.0
8688,4,87,23.0,101,11,14,13,212,0.8481,2005.0
4602,1,91,65.0,50,153,3,18,304,0.0258,2009.0
8651,10,82,7.0,95,11,9,42,175,-0.4019,2014.0
458,6,88,30.0,13,127,9,19,224,0.7845,2008.0
8681,3,86,25.0,4,81,3,5,178,0.8717,2009.0
6369,11,87,9.0,77,351,9,79,323,0.8271,2009.0
5051,3,92,110.0,4,23,3,15,343,0.9089,2010.0
924,3,88,30.0,5,67,5,5,178,0.4215,2012.0
4437,4,93,25.0,201,11,7,5,521,0.9618,2016.0
9515,1,86,55.0,19,27,1,25,207,0.9126,2010.0
7559,3,87,16.0,5,67,5,22,184,0.875,2011.0
3390,3,90,24.0,4,132,3,68,247,0.9192,2009.0
3837,3,88,30.0,4,4,3,47,196,0.9045,2006.0
6482,6,87,17.0,13,127,9,19,221,0.6808,2011.0
4670,9,90,18.0,205,11,8,9,326,0.7579,2015.0
3174,11,80,15.0,25,257,9,2,190,0.0552,2007.0
5083,3,88,25.0,4,23,3,26,203,0.7579,2000.0
4815,3,90,15.0,71,11,10,18,413,0.9001,2011.0
1195,2,92,25.0,41,306,2,5,278,0.9553,2013.0
1074,3,85,15.0,4,284,3,35,230,0.8779,2007.0
6449,1,90,43.0,55,199,1,25,335,0.0258,2009.0
2123,2,84,18.0,48,400,2,2,153,0.1481,2016.0
4396,3,94,65.0,23,280,10,11,308,0.7269,2011.0
9768,6,86,8.0,14,281,9,5,196,0.6124,2016.0
9415,3,93,55.0,4,23,3,15,396,0.8779,2008.0
8195,1,95,60.0,3,26,3,24,296,0.9612,2006.0
47,3,88,42.0,5,6,5,5,241,0.7845,2006.0
3198,11,86,10.0,29,42,9,23,234,0.296,2007.0
3843,1,92,70.0,37,462,1,15,244,0.0,2014.0
1553,11,88,21.0,25,56,9,55,413,-0.128,2004.0
2424,1,90,24.0,1,382,3,5,260,0.4939,2011.0
7668,3,87,12.0,4,58,11,18,181,0.3818,2014.0
8706,5,87,18.0,11,466,8,9,214,0.0258,2014.0
3463,3,92,60.0,4,81,4,4,285,0.2023,2013.0
3068,2,90,25.0,6,95,2,20,146,0.4588,2010.0
3173,2,92,50.0,41,414,2,4,214,0.7269,2011.0
9140,3,89,18.0,5,67,8,22,260,0.7783,1998.0
3011,3,86,9.0,4,106,3,47,256,0.1531,2004.0
1032,1,87,23.0,19,278,1,7,225,0.743,2013.0
5952,2,89,28.0,6,290,2,20,313,0.6597,2014.0
8909,16,86,18.0,243,11,15,323,133,0.0,2008.0
8813,3,91,25.0,4,5,3,47,209,0.9403,2009.0
547,3,88,35.0,7,109,6,15,182,0.7964,2013.0
4889,3,87,25.0,4,55,12,5,206,0.0,2013.0
5597,8,91,14.0,108,11,13,53,267,0.0258,2014.0
1572,18,86,9.0,72,11,15,2,223,0.0,2016.0
6576,3,93,49.0,4,168,3,4,305,0.9694,2011.0
870,2,87,18.0,52,253,2,113,302,0.0,2014.0
7457,3,87,20.0,4,7,3,11,178,0.0772,2009.0
9305,2,89,18.0,98,703,2,105,257,0.0,2015.0
6566,3,88,29.0,103,11,6,55,207,0.8536,2014.0
330,11,83,20.0,77,145,9,70,262,-0.5994,2011.0
6447,7,93,100.0,53,11,5,54,389,0.9001,2011.0
3543,33,90,28.0,187,11,15,215,234,0.4404,2012.0
7324,3,80,13.0,4,273,3,26,87,0.4588,2006.0
3089,3,92,34.0,4,135,12,47,352,0.0,2014.0
9385,10,86,12.0,34,11,9,4,224,0.8462,2011.0
2445,1,93,60.0,3,26,3,24,244,0.8591,2005.0
3811,2,86,15.0,52,90,2,19,155,0.4404,2008.0
1713,8,87,16.0,66,11,2,53,127,0.7783,2011.0
3187,3,88,32.0,7,208,6,208,247,0.7783,2015.0
5024,3,91,60.0,23,40,10,4,304,0.7964,2013.0
9825,3,89,13.0,4,58,11,9,224,0.4404,2015.0
2609,3,91,16.0,23,40,10,64,453,0.9357,2007.0
7616,3,89,25.0,5,6,5,30,239,0.7351,2015.0
4806,1,89,25.0,3,26,3,24,254,0.4118,2003.0
7337,2,94,42.0,41,104,2,5,230,0.2732,2013.0
5197,3,88,17.0,7,593,10,107,199,0.9067,2011.0
5565,12,93,100.0,49,11,2,39,251,0.3384,2006.0
7447,4,92,25.0,137,11,7,4,455,0.942,2015.0
889,2,93,39.0,6,189,2,20,215,0.9169,2009.0
2748,10,84,12.0,24,11,9,9,178,0.631,2013.0
9185,1,89,22.0,3,3,1,18,273,-0.0516,2012.0
9633,3,86,15.0,7,25,10,5,287,0.5106,2011.0
3061,2,90,80.0,41,185,2,4,218,0.872,2014.0
493,3,84,18.0,4,81,4,11,194,0.4588,2013.0
8278,11,86,13.0,25,56,9,36,247,0.1779,2012.0
8966,3,88,60.0,4,4,4,4,297,-0.4215,2013.0
4165,12,90,25.0,42,11,2,40,188,0.9022,2003.0
5409,6,88,50.0,13,522,9,19,241,0.0,2013.0
2361,2,92,25.0,52,90,2,19,275,0.9432,2014.0
5712,3,88,14.0,4,133,4,18,219,0.4404,2011.0
8612,2,93,391.0,74,561,8,11,357,0.4939,2013.0
5714,1,88,25.0,3,129,3,5,281,0.9136,2006.0
4206,2,91,25.0,52,262,2,230,256,0.9349,2013.0
8377,3,90,53.0,4,23,4,15,291,0.1779,2012.0
3764,1,89,22.0,10,57,1,18,256,-0.3612,2011.0
1535,3,86,35.0,4,132,3,20,185,0.9209,2006.0
175,3,92,135.0,4,23,3,15,344,0.9423,2010.0
981,3,86,14.0,23,35,10,4,203,0.1531,2014.0
7254,3,86,11.0,4,58,4,4,265,0.9136,2012.0
4922,10,80,10.0,24,11,9,26,171,-0.1027,2011.0
6548,2,86,15.0,6,34,2,20,166,0.6124,2014.0
3718,2,89,32.0,98,233,2,105,241,0.6808,2012.0
9578,1,94,28.0,3,3,1,3,410,0.3182,2010.0
1254,11,87,40.0,29,275,9,18,280,0.6124,2007.0
4227,3,92,42.0,4,105,12,15,374,0.4215,2011.0
2010,2,89,37.0,31,46,13,6,219,0.8442,2009.0
7182,3,88,56.0,4,4,3,4,312,0.8016,2007.0
1795,3,94,80.0,7,10,10,11,270,0.5859,2010.0
3144,2,90,42.0,6,91,2,20,238,0.8828,2012.0
764,3,88,17.0,7,88,6,15,207,0.7615,2014.0
4990,3,92,39.0,23,37,10,4,265,0.5859,2014.0
1600,17,91,75.0,133,11,17,15,259,0.4215,2011.0
3340,1,85,25.0,19,492,3,23,267,0.8885,2011.0
2,1,86,25.0,3,3,3,3,162,0.6369,2009.0
4896,2,86,11.0,52,195,2,35,204,0.6597,2016.0
786,2,86,14.0,98,241,2,105,202,0.7003,2014.0
5831,11,90,25.0,29,42,9,23,215,0.2846,2011.0
5568,1,87,19.0,10,384,3,67,192,0.0,2011.0
9236,3,88,23.0,4,4,4,6,187,0.7783,2013.0
674,5,88,22.0,11,144,8,9,235,0.6474,2009.0
7830,1,90,23.0,19,676,1,18,233,0.5574,2013.0
9003,3,86,24.0,23,245,10,11,183,0.4588,2006.0
9673,3,89,18.0,7,25,6,18,285,0.872,2015.0
7629,8,90,20.0,32,11,2,35,219,0.8885,2006.0
7699,3,87,20.0,4,7,12,47,269,0.7414,2012.0
2803,2,88,17.0,6,421,2,20,121,0.4215,2009.0
3722,3,89,39.0,4,23,3,26,277,0.7351,2007.0
4334,11,88,21.0,29,42,9,23,241,0.3182,2011.0
3765,3,89,45.0,7,361,6,11,185,0.3818,2013.0
427,3,88,26.0,7,45,6,19,162,0.0,2014.0
8395,11,86,24.0,25,56,9,55,276,0.5267,2009.0
4300,3,85,20.0,4,106,3,47,190,0.3612,2005.0
5019,1,89,80.0,37,291,1,202,328,0.0,2012.0
4336,1,94,25.0,3,26,1,3,421,0.2558,2011.0
652,1,86,13.0,45,210,3,96,246,0.8316,2007.0
6023,3,86,17.0,5,67,5,6,220,0.705,2009.0
9762,4,88,23.0,78,11,7,5,324,0.7227,2011.0
670,5,88,32.0,11,15,8,81,253,0.4404,2013.0
7006,2,86,39.0,48,79,3,35,202,0.802,2008.0
3120,1,87,25.0,1,260,1,35,162,0.6808,2013.0
5271,3,90,36.0,4,32,4,5,189,0.2732,2013.0
